;ano;produto;cod_ibge;municipio;area_plantada_destinada;percentual_utilizado;quant_produzida_t
355;2020;Cana-de-açúcar;4104808;Cascavel (PR);50;0.02;2900.0
356;2020;Cana-de-açúcar;4105300;Céu Azul (PR);50;0.12;2750.0
357;2020;Cana-de-açúcar;4105508;Cianorte (PR);17800;44.15;1406414.0
358;2020;Cana-de-açúcar;4106571;Cruzeiro do Iguaçu (PR);5;0.05;270.0
359;2020;Cana-de-açúcar;4107157;Diamante D'Oeste (PR);10;0.13;510.0
360;2020;Cana-de-açúcar;4107538;Entre Rios do Oeste (PR);10;0.1;600.0
361;2020;Cana-de-açúcar;4108106;Flórida (PR);302;4.86;44047.0
362;2020;Cana-de-açúcar;4108304;Foz do Iguaçu (PR);60;0.28;3060.0
363;2020;Cana-de-açúcar;4108403;Francisco Beltrão (PR);50;0.16;2650.0
364;2020;Cana-de-açúcar;4108601;Goioerê (PR);700;1.16;49000.0
365;2020;Cana-de-açúcar;4108809;Guaíra (PR);15;0.02;825.0
366;2020;Cana-de-açúcar;4108908;Guairaçá (PR);11607;73.34;631320.0
367;2020;Cana-de-açúcar;4109906;Icaraíma (PR);8805;51.51;401405.0
368;2020;Cana-de-açúcar;4110953;Itaipulândia (PR);30;0.15;1530.0
369;2020;Cana-de-açúcar;4113700;Londrina (PR);50;0.04;4250.0
370;2020;Cana-de-açúcar;4114005;Mamborê (PR);50;0.05;3000.0
371;2020;Cana-de-açúcar;4114401;Mangueirinha (PR);5;0.01;200.0
372;2020;Cana-de-açúcar;4114609;Marechal Cândido Rondon (PR);200;0.33;12000.0
373;2020;Cana-de-açúcar;4114807;Marialva (PR);722;1.31;45409.0
374;2020;Cana-de-açúcar;4115200;Maringá (PR);954;1.92;73733.0
375;2020;Cana-de-açúcar;4115358;Maripá (PR);10;0.02;500.0
376;2020;Cana-de-açúcar;4115804;Medianeira (PR);50;0.22;2400.0
377;2020;Cana-de-açúcar;4115853;Mercedes (PR);10;0.07;500.0
378;2020;Cana-de-açúcar;4116109;Moreira Sales (PR);6400;24.02;448000.0
379;2020;Cana-de-açúcar;4116950;Nova Esperança do Sudoeste (PR);8;0.25;416.0
380;2020;Cana-de-açúcar;4117222;Nova Santa Rosa (PR);200;0.74;12000.0
381;2020;Cana-de-açúcar;4117255;Nova Prata do Iguaçu (PR);20;0.07;1140.0
382;2020;Cana-de-açúcar;4117404;Ourizona (PR);890;3.35;49949.0
383;2020;Cana-de-açúcar;4117453;Ouro Verde do Oeste (PR);13;0.05;780.0
384;2020;Cana-de-açúcar;4117909;Palotina (PR);30;0.03;1800.0
385;2020;Cana-de-açúcar;4118402;Paranavaí (PR);15184;68.73;716184.0
386;2020;Cana-de-açúcar;4118451;Pato Bragado (PR);10;0.1;600.0
387;2020;Cana-de-açúcar;4118501;Pato Branco (PR);50;0.08;2000.0
388;2020;Cana-de-açúcar;4119004;Pérola d'Oeste (PR);20;0.09;1100.0
389;2020;Cana-de-açúcar;4119251;Pinhal de São Bento (PR);4;0.11;208.0
390;2020;Cana-de-açúcar;4120358;Pranchita (PR);4;0.01;212.0
391;2020;Cana-de-açúcar;4120853;Quatro Pontes (PR);2;0.01;120.0
392;2020;Cana-de-açúcar;4121406;Realeza (PR);10;0.03;550.0
393;2020;Cana-de-açúcar;4123501;Santa Helena (PR);120;0.22;7200.0
394;2020;Cana-de-açúcar;4123808;Santa Izabel do Oeste (PR);8;0.03;440.0
395;2020;Cana-de-açúcar;4125209;São Jorge d'Oeste (PR);25;0.11;1425.0
396;2020;Cana-de-açúcar;4125456;São José das Palmeiras (PR);30;0.51;1950.0
397;2020;Cana-de-açúcar;4125704;São Miguel do Iguaçu (PR);30;0.03;1500.0
398;2020;Cana-de-açúcar;4125753;São Pedro do Iguaçu (PR);75;0.25;5250.0
399;2020;Cana-de-açúcar;4127205;Terra Boa (PR);6500;22.17;494000.0
400;2020;Cana-de-açúcar;4127403;Terra Roxa (PR);80;0.07;4400.0
401;2020;Cana-de-açúcar;4127700;Toledo (PR);50;0.04;3000.0
402;2020;Cana-de-açúcar;4127858;Três Barras do Paraná (PR);10;0.04;515.0
403;2020;Cana-de-açúcar;4128104;Umuarama (PR);11855;56.0;714297.0
404;2020;Cana-de-açúcar;4128559;Vera Cruz do Oeste (PR);10;0.03;530.0
405;2020;Caqui;4101002;Ampére (PR);1;0.01;23.0
406;2020;Caqui;4101408;Apucarana (PR);25;0.06;550.0
407;2020;Caqui;4102109;Astorga (PR);1;0.0;14.0
408;2020;Caqui;4102752;Bela Vista da Caroba (PR);1;0.01;13.0
409;2020;Caqui;4104600;Capitão Leônidas Marques (PR);1;0.01;16.0
410;2020;Caqui;4104808;Cascavel (PR);2;0.0;20.0
411;2020;Caqui;4105300;Céu Azul (PR);3;0.01;36.0
412;2020;Caqui;4106571;Cruzeiro do Iguaçu (PR);1;0.01;15.0
413;2020;Caqui;4107157;Diamante D'Oeste (PR);2;0.03;16.0
414;2020;Caqui;4108304;Foz do Iguaçu (PR);1;0.0;10.0
415;2020;Caqui;4108403;Francisco Beltrão (PR);5;0.02;75.0
416;2020;Caqui;4114401;Mangueirinha (PR);1;0.0;12.0
417;2020;Caqui;4114807;Marialva (PR);2;0.0;26.0
418;2020;Caqui;4115804;Medianeira (PR);2;0.01;20.0
419;2020;Caqui;4116950;Nova Esperança do Sudoeste (PR);1;0.03;15.0
420;2020;Caqui;4117255;Nova Prata do Iguaçu (PR);1;0.0;24.0
421;2020;Caqui;4118501;Pato Branco (PR);4;0.01;52.0
422;2020;Caqui;4119004;Pérola d'Oeste (PR);3;0.01;60.0
423;2020;Caqui;4119251;Pinhal de São Bento (PR);1;0.03;24.0
424;2020;Caqui;4120358;Pranchita (PR);1;0.0;21.0
425;2020;Caqui;4121406;Realeza (PR);1;0.0;24.0
426;2020;Caqui;4123808;Santa Izabel do Oeste (PR);1;0.0;24.0
427;2020;Caqui;4125209;São Jorge d'Oeste (PR);1;0.0;15.0
428;2020;Caqui;4127403;Terra Roxa (PR);2;0.0;24.0
429;2020;Caqui;4128559;Vera Cruz do Oeste (PR);4;0.01;34.0
430;2020;Cebola;4101002;Ampére (PR);2;0.01;22.0
431;2020;Cebola;4102752;Bela Vista da Caroba (PR);1;0.01;11.0
432;2020;Cebola;4106571;Cruzeiro do Iguaçu (PR);1;0.01;11.0
433;2020;Cebola;4108403;Francisco Beltrão (PR);7;0.02;77.0
434;2020;Cebola;4114401;Mangueirinha (PR);2;0.0;18.0
435;2020;Cebola;4116950;Nova Esperança do Sudoeste (PR);2;0.06;22.0
436;2020;Cebola;4117255;Nova Prata do Iguaçu (PR);2;0.01;22.0
437;2020;Cebola;4117701;Palmeira (PR);40;0.05;640.0
438;2020;Cebola;4118501;Pato Branco (PR);2;0.0;16.0
439;2020;Cebola;4119004;Pérola d'Oeste (PR);1;0.0;11.0
440;2020;Cebola;4119251;Pinhal de São Bento (PR);1;0.03;11.0
441;2020;Cebola;4120358;Pranchita (PR);1;0.0;11.0
442;2020;Cebola;4121406;Realeza (PR);2;0.01;22.0
443;2020;Cebola;4122156;Rio Bonito do Iguaçu (PR);1;0.0;10.0
444;2020;Cebola;4123808;Santa Izabel do Oeste (PR);2;0.01;22.0
445;2020;Cebola;4125209;São Jorge d'Oeste (PR);1;0.0;11.0
446;2020;Cebola;4128559;Vera Cruz do Oeste (PR);1;0.0;10.0
447;2020;Centeio (em grão);4117701;Palmeira (PR);200;0.24;400.0
448;2020;Centeio (em grão);4118501;Pato Branco (PR);75;0.12;263.0
449;2020;Cevada (em grão);4114401;Mangueirinha (PR);300;0.45;1260.0
450;2020;Cevada (em grão);4117453;Ouro Verde do Oeste (PR);395;1.64;988.0
451;2020;Cevada (em grão);4117701;Palmeira (PR);900;1.07;3780.0
452;2020;Cevada (em grão);4125753;São Pedro do Iguaçu (PR);395;1.33;987.0
453;2020;Coco-da-baía*;4100509;Altônia (PR);8;0.06;10.0
454;2020;Coco-da-baía*;4103479;Cafezal do Sul (PR);7;0.03;40.0
455;2020;Coco-da-baía*;4105508;Cianorte (PR);2;0.0;17.0
456;2020;Coco-da-baía*;4108908;Guairaçá (PR);3;0.02;24.0
457;2020;Coco-da-baía*;4109906;Icaraíma (PR);3;0.02;20.0
458;2020;Coco-da-baía*;4118402;Paranavaí (PR);2;0.01;14.0
459;2020;Coco-da-baía*;4128104;Umuarama (PR);1;0.0;2.0
460;2020;Erva-mate (folha verde);4101002;Ampére (PR);7;0.05;43.0
461;2020;Erva-mate (folha verde);4102752;Bela Vista da Caroba (PR);5;0.05;33.0
462;2020;Erva-mate (folha verde);4103057;Boa Vista da Aparecida (PR);5;0.05;20.0
463;2020;Erva-mate (folha verde);4104600;Capitão Leônidas Marques (PR);15;0.09;65.0
464;2020;Erva-mate (folha verde);4104808;Cascavel (PR);340;0.17;1496.0
465;2020;Erva-mate (folha verde);4105300;Céu Azul (PR);12;0.03;37.0
466;2020;Erva-mate (folha verde);4106571;Cruzeiro do Iguaçu (PR);1;0.01;3.0
467;2020;Erva-mate (folha verde);4108403;Francisco Beltrão (PR);10;0.03;128.0
468;2020;Erva-mate (folha verde);4114401;Mangueirinha (PR);23;0.03;253.0
469;2020;Erva-mate (folha verde);4116950;Nova Esperança do Sudoeste (PR);1;0.03;9.0
470;2020;Erva-mate (folha verde);4117255;Nova Prata do Iguaçu (PR);13;0.05;84.0
471;2020;Erva-mate (folha verde);4118501;Pato Branco (PR);25;0.04;120.0
472;2020;Erva-mate (folha verde);4119004;Pérola d'Oeste (PR);25;0.11;170.0
473;2020;Erva-mate (folha verde);4119251;Pinhal de São Bento (PR);5;0.14;33.0
474;2020;Erva-mate (folha verde);4120358;Pranchita (PR);12;0.04;80.0
475;2020;Erva-mate (folha verde);4121406;Realeza (PR);78;0.24;470.0
476;2020;Erva-mate (folha verde);4123808;Santa Izabel do Oeste (PR);21;0.08;135.0
477;2020;Erva-mate (folha verde);4125209;São Jorge d'Oeste (PR);2;0.01;16.0
478;2020;Erva-mate (folha verde);4127858;Três Barras do Paraná (PR);1;0.0;4.0
479;2020;Ervilha (em grão);4115200;Maringá (PR);2;0.0;8.0
480;2020;Feijão (em grão);4101002;Ampére (PR);120;0.82;146.0
481;2020;Feijão (em grão);4101408;Apucarana (PR);67;0.16;74.0
482;2020;Feijão (em grão);4102109;Astorga (PR);2;0.0;4.0
483;2020;Feijão (em grão);4102752;Bela Vista da Caroba (PR);70;0.7;86.0
484;2020;Feijão (em grão);4103057;Boa Vista da Aparecida (PR);460;4.47;937.0
485;2020;Feijão (em grão);4103503;Califórnia (PR);10;0.07;17.0
486;2020;Feijão (em grão);4104600;Capitão Leônidas Marques (PR);170;1.05;220.0
487;2020;Feijão (em grão);4104808;Cascavel (PR);2950;1.44;4444.0
488;2020;Feijão (em grão);4105300;Céu Azul (PR);124;0.29;140.0
489;2020;Feijão (em grão);4105508;Cianorte (PR);32;0.08;29.0
490;2020;Feijão (em grão);4106571;Cruzeiro do Iguaçu (PR);980;10.78;1240.0
491;2020;Feijão (em grão);4106902;Curitiba (PR);25;25.51;50.0
492;2020;Feijão (em grão);4107157;Diamante D'Oeste (PR);25;0.34;46.0
493;2020;Feijão (em grão);4107538;Entre Rios do Oeste (PR);2;0.02;4.0
494;2020;Feijão (em grão);4108106;Flórida (PR);10;0.16;10.0
495;2020;Feijão (em grão);4108304;Foz do Iguaçu (PR);40;0.19;16.0
496;2020;Feijão (em grão);4108403;Francisco Beltrão (PR);1100;3.55;1390.0
497;2020;Feijão (em grão);4108601;Goioerê (PR);25;0.04;33.0
498;2020;Feijão (em grão);4108908;Guairaçá (PR);20;0.13;12.0
499;2020;Feijão (em grão);4109807;Ibiporã (PR);1;0.0;1.0
500;2020;Feijão (em grão);4112504;Jardim Alegre (PR);700;3.2;1156.0
501;2020;Feijão (em grão);4113700;Londrina (PR);370;0.3;432.0
502;2020;Feijão (em grão);4114005;Mamborê (PR);3300;3.09;6540.0
503;2020;Feijão (em grão);4114401;Mangueirinha (PR);5250;7.96;8550.0
504;2020;Feijão (em grão);4114609;Marechal Cândido Rondon (PR);5;0.01;8.0
505;2020;Feijão (em grão);4115804;Medianeira (PR);10;0.04;14.0
506;2020;Feijão (em grão);4116950;Nova Esperança do Sudoeste (PR);20;0.64;31.0
507;2020;Feijão (em grão);4117222;Nova Santa Rosa (PR);6;0.02;10.0
508;2020;Feijão (em grão);4117255;Nova Prata do Iguaçu (PR);1150;4.29;1516.0
509;2020;Feijão (em grão);4117453;Ouro Verde do Oeste (PR);10;0.04;15.0
510;2020;Feijão (em grão);4117701;Palmeira (PR);10800;12.78;18870.0
511;2020;Feijão (em grão);4118501;Pato Branco (PR);8500;13.54;12150.0
512;2020;Feijão (em grão);4119004;Pérola d'Oeste (PR);840;3.79;880.0
513;2020;Feijão (em grão);4119251;Pinhal de São Bento (PR);20;0.56;30.0
514;2020;Feijão (em grão);4120358;Pranchita (PR);315;1.11;330.0
515;2020;Feijão (em grão);4120655;Quarto Centenário (PR);10;0.02;15.0
516;2020;Feijão (em grão);4121406;Realeza (PR);1560;4.79;1782.0
517;2020;Feijão (em grão);4122156;Rio Bonito do Iguaçu (PR);4800;11.37;5554.0
518;2020;Feijão (em grão);4123501;Santa Helena (PR);12;0.02;22.0
519;2020;Feijão (em grão);4123808;Santa Izabel do Oeste (PR);1180;4.77;1370.0
520;2020;Feijão (em grão);4125209;São Jorge d'Oeste (PR);3050;12.82;3395.0
521;2020;Feijão (em grão);4125456;São José das Palmeiras (PR);10;0.17;15.0
522;2020;Feijão (em grão);4125704;São Miguel do Iguaçu (PR);75;0.08;86.0
523;2020;Feijão (em grão);4125753;São Pedro do Iguaçu (PR);30;0.1;35.0
524;2020;Feijão (em grão);4127205;Terra Boa (PR);10;0.03;10.0
525;2020;Feijão (em grão);4127700;Toledo (PR);300;0.22;240.0
526;2020;Feijão (em grão);4127858;Três Barras do Paraná (PR);1400;4.92;2820.0
527;2020;Feijão (em grão);4128005;Ubiratã (PR);15;0.01;29.0
528;2020;Feijão (em grão);4128559;Vera Cruz do Oeste (PR);210;0.55;269.0
529;2020;Figo;4101002;Ampére (PR);1;0.01;10.0
530;2020;Figo;4101408;Apucarana (PR);12;0.03;90.0
531;2020;Figo;4102752;Bela Vista da Caroba (PR);6;0.06;60.0
532;2020;Figo;4104600;Capitão Leônidas Marques (PR);1;0.01;11.0
533;2020;Figo;4104808;Cascavel (PR);1;0.0;8.0
534;2020;Figo;4105300;Céu Azul (PR);2;0.0;13.0
535;2020;Figo;4106571;Cruzeiro do Iguaçu (PR);1;0.01;9.0
536;2020;Figo;4107157;Diamante D'Oeste (PR);1;0.01;7.0
537;2020;Figo;4108304;Foz do Iguaçu (PR);1;0.0;7.0
538;2020;Figo;4108403;Francisco Beltrão (PR);5;0.02;45.0
539;2020;Figo;4114609;Marechal Cândido Rondon (PR);1;0.0;8.0
540;2020;Figo;4114807;Marialva (PR);1;0.0;5.0
541;2020;Figo;4115804;Medianeira (PR);1;0.0;8.0
542;2020;Figo;4117255;Nova Prata do Iguaçu (PR);1;0.0;8.0
543;2020;Figo;4118501;Pato Branco (PR);2;0.0;13.0
544;2020;Figo;4119004;Pérola d'Oeste (PR);1;0.0;10.0
545;2020;Figo;4119251;Pinhal de São Bento (PR);1;0.03;8.0
546;2020;Figo;4120358;Pranchita (PR);1;0.0;8.0
547;2020;Figo;4123808;Santa Izabel do Oeste (PR);1;0.0;10.0
548;2020;Figo;4125209;São Jorge d'Oeste (PR);1;0.0;10.0
549;2020;Figo;4125704;São Miguel do Iguaçu (PR);1;0.0;7.0
550;2020;Figo;4128559;Vera Cruz do Oeste (PR);2;0.01;18.0
551;2020;Fumo (em folha);4101002;Ampére (PR);17;0.12;40.0
552;2020;Fumo (em folha);4101408;Apucarana (PR);36;0.09;96.0
553;2020;Fumo (em folha);4102752;Bela Vista da Caroba (PR);26;0.26;62.0
554;2020;Fumo (em folha);4103479;Cafezal do Sul (PR);2;0.01;5.0
555;2020;Fumo (em folha);4103503;Califórnia (PR);5;0.03;13.0
556;2020;Fumo (em folha);4104808;Cascavel (PR);4;0.0;9.0
557;2020;Fumo (em folha);4105300;Céu Azul (PR);4;0.01;9.0
558;2020;Fumo (em folha);4105508;Cianorte (PR);18;0.04;43.0
559;2020;Fumo (em folha);4108403;Francisco Beltrão (PR);17;0.05;40.0
560;2020;Fumo (em folha);4108601;Goioerê (PR);7;0.01;17.0
561;2020;Fumo (em folha);4110953;Itaipulândia (PR);349;1.75;714.0
562;2020;Fumo (em folha);4114401;Mangueirinha (PR);15;0.02;32.0
563;2020;Fumo (em folha);4114609;Marechal Cândido Rondon (PR);240;0.4;562.0
564;2020;Fumo (em folha);4115804;Medianeira (PR);85;0.37;169.0
565;2020;Fumo (em folha);4115853;Mercedes (PR);249;1.69;586.0
566;2020;Fumo (em folha);4116109;Moreira Sales (PR);4;0.02;9.0
567;2020;Fumo (em folha);4116950;Nova Esperança do Sudoeste (PR);3;0.1;7.0
568;2020;Fumo (em folha);4117255;Nova Prata do Iguaçu (PR);48;0.18;114.0
569;2020;Fumo (em folha);4117453;Ouro Verde do Oeste (PR);25;0.1;62.0
570;2020;Fumo (em folha);4117701;Palmeira (PR);3900;4.62;11310.0
571;2020;Fumo (em folha);4119004;Pérola d'Oeste (PR);210;0.95;498.0
572;2020;Fumo (em folha);4119251;Pinhal de São Bento (PR);45;1.26;106.0
573;2020;Fumo (em folha);4120358;Pranchita (PR);22;0.08;50.0
574;2020;Fumo (em folha);4120655;Quarto Centenário (PR);2;0.0;5.0
575;2020;Fumo (em folha);4121406;Realeza (PR);68;0.21;158.0
576;2020;Fumo (em folha);4122156;Rio Bonito do Iguaçu (PR);200;0.47;500.0
577;2020;Fumo (em folha);4123501;Santa Helena (PR);244;0.45;575.0
578;2020;Fumo (em folha);4123808;Santa Izabel do Oeste (PR);34;0.14;81.0
579;2020;Fumo (em folha);4125209;São Jorge d'Oeste (PR);50;0.21;121.0
580;2020;Fumo (em folha);4125456;São José das Palmeiras (PR);7;0.12;17.0
581;2020;Fumo (em folha);4125704;São Miguel do Iguaçu (PR);73;0.08;140.0
582;2020;Fumo (em folha);4125753;São Pedro do Iguaçu (PR);47;0.16;109.0
583;2020;Fumo (em folha);4127858;Três Barras do Paraná (PR);300;1.05;690.0
584;2020;Fumo (em folha);4128559;Vera Cruz do Oeste (PR);28;0.07;64.0
585;2020;Goiaba;4100509;Altônia (PR);4;0.03;80.0
586;2020;Goiaba;4101408;Apucarana (PR);10;0.02;140.0
587;2020;Goiaba;4103057;Boa Vista da Aparecida (PR);3;0.03;32.0
588;2020;Goiaba;4104600;Capitão Leônidas Marques (PR);2;0.01;31.0
589;2020;Goiaba;4104808;Cascavel (PR);2;0.0;21.0
590;2020;Goiaba;4105300;Céu Azul (PR);3;0.01;33.0
591;2020;Goiaba;4105508;Cianorte (PR);5;0.01;98.0
592;2020;Goiaba;4107157;Diamante D'Oeste (PR);2;0.03;38.0
593;2020;Goiaba;4108304;Foz do Iguaçu (PR);1;0.0;15.0
594;2020;Goiaba;4108809;Guaíra (PR);1;0.0;12.0
595;2020;Goiaba;4109807;Ibiporã (PR);1;0.0;16.0
596;2020;Goiaba;4109906;Icaraíma (PR);1;0.01;20.0
597;2020;Goiaba;4112504;Jardim Alegre (PR);4;0.02;72.0
598;2020;Goiaba;4114609;Marechal Cândido Rondon (PR);2;0.0;25.0
599;2020;Goiaba;4115804;Medianeira (PR);2;0.01;32.0
600;2020;Goiaba;4125704;São Miguel do Iguaçu (PR);3;0.0;48.0
601;2020;Goiaba;4128104;Umuarama (PR);1;0.0;19.0
602;2020;Goiaba;4128559;Vera Cruz do Oeste (PR);3;0.01;45.0
603;2020;Laranja;4100509;Altônia (PR);80;0.62;1344.0
604;2020;Laranja;4101002;Ampére (PR);15;0.1;390.0
605;2020;Laranja;4101408;Apucarana (PR);132;0.32;4153.0
606;2020;Laranja;4102109;Astorga (PR);21;0.04;546.0
607;2020;Laranja;4102752;Bela Vista da Caroba (PR);10;0.1;260.0
608;2020;Laranja;4103057;Boa Vista da Aparecida (PR);20;0.19;330.0
609;2020;Laranja;4104600;Capitão Leônidas Marques (PR);8;0.05;168.0
610;2020;Laranja;4104808;Cascavel (PR);20;0.01;360.0
611;2020;Laranja;4105508;Cianorte (PR);30;0.07;1080.0
612;2020;Laranja;4106571;Cruzeiro do Iguaçu (PR);15;0.16;375.0
613;2020;Laranja;4107157;Diamante D'Oeste (PR);7;0.09;63.0
614;2020;Laranja;4108106;Flórida (PR);40;0.64;1440.0
615;2020;Laranja;4108304;Foz do Iguaçu (PR);5;0.02;55.0
616;2020;Laranja;4108403;Francisco Beltrão (PR);30;0.1;750.0
617;2020;Laranja;4108908;Guairaçá (PR);1570;9.92;42390.0
618;2020;Laranja;4109807;Ibiporã (PR);36;0.11;900.0
619;2020;Laranja;4112504;Jardim Alegre (PR);26;0.12;950.0
620;2020;Laranja;4113700;Londrina (PR);310;0.25;7750.0
621;2020;Laranja;4114401;Mangueirinha (PR);3;0.0;30.0
622;2020;Laranja;4114609;Marechal Cândido Rondon (PR);1;0.0;10.0
623;2020;Laranja;4115200;Maringá (PR);1;0.0;20.0
624;2020;Laranja;4115853;Mercedes (PR);2;0.01;20.0
625;2020;Laranja;4116109;Moreira Sales (PR);5;0.02;150.0
626;2020;Laranja;4116950;Nova Esperança do Sudoeste (PR);15;0.48;375.0
627;2020;Laranja;4117255;Nova Prata do Iguaçu (PR);18;0.07;478.0
628;2020;Laranja;4117404;Ourizona (PR);44;0.17;1188.0
629;2020;Laranja;4118402;Paranavaí (PR);3611;16.34;95764.0
630;2020;Laranja;4118501;Pato Branco (PR);13;0.02;130.0
631;2020;Laranja;4119004;Pérola d'Oeste (PR);5;0.02;144.0
632;2020;Laranja;4119251;Pinhal de São Bento (PR);5;0.14;130.0
633;2020;Laranja;4120358;Pranchita (PR);8;0.03;208.0
634;2020;Laranja;4120655;Quarto Centenário (PR);4;0.01;104.0
635;2020;Laranja;4121406;Realeza (PR);13;0.04;361.0
636;2020;Laranja;4122156;Rio Bonito do Iguaçu (PR);14;0.03;182.0
637;2020;Laranja;4123808;Santa Izabel do Oeste (PR);10;0.04;278.0
638;2020;Laranja;4125209;São Jorge d'Oeste (PR);15;0.06;300.0
639;2020;Laranja;4125704;São Miguel do Iguaçu (PR);5;0.01;45.0
640;2020;Laranja;4125753;São Pedro do Iguaçu (PR);3;0.01;30.0
641;2020;Laranja;4127403;Terra Roxa (PR);10;0.01;90.0
642;2020;Laranja;4127858;Três Barras do Paraná (PR);20;0.07;310.0
643;2020;Laranja;4128005;Ubiratã (PR);1;0.0;15.0
644;2020;Laranja;4128104;Umuarama (PR);10;0.05;280.0
645;2020;Laranja;4128559;Vera Cruz do Oeste (PR);10;0.03;100.0
646;2020;Limão;4100509;Altônia (PR);561;4.33;10286.0
647;2020;Limão;4101002;Ampére (PR);2;0.01;42.0
648;2020;Limão;4101408;Apucarana (PR);4;0.01;72.0
649;2020;Limão;4102000;Assis Chateaubriand (PR);1;0.0;10.0
650;2020;Limão;4102109;Astorga (PR);1;0.0;13.0
651;2020;Limão;4102752;Bela Vista da Caroba (PR);1;0.01;20.0
652;2020;Limão;4104600;Capitão Leônidas Marques (PR);1;0.01;11.0
653;2020;Limão;4104808;Cascavel (PR);3;0.0;33.0
654;2020;Limão;4105300;Céu Azul (PR);2;0.0;21.0
655;2020;Limão;4105508;Cianorte (PR);3;0.01;45.0
656;2020;Limão;4106571;Cruzeiro do Iguaçu (PR);1;0.01;20.0
657;2020;Limão;4107157;Diamante D'Oeste (PR);2;0.03;16.0
658;2020;Limão;4108106;Flórida (PR);1;0.02;1.0
659;2020;Limão;4108304;Foz do Iguaçu (PR);8;0.04;56.0
660;2020;Limão;4108403;Francisco Beltrão (PR);5;0.02;100.0
661;2020;Limão;4108908;Guairaçá (PR);2;0.01;40.0
662;2020;Limão;4109807;Ibiporã (PR);4;0.01;80.0
663;2020;Limão;4110953;Itaipulândia (PR);1;0.01;7.0
664;2020;Limão;4113700;Londrina (PR);10;0.01;230.0
665;2020;Limão;4114401;Mangueirinha (PR);1;0.0;10.0
666;2020;Limão;4114609;Marechal Cândido Rondon (PR);3;0.0;36.0
667;2020;Limão;4114807;Marialva (PR);2;0.0;20.0
668;2020;Limão;4115200;Maringá (PR);6;0.01;48.0
669;2020;Limão;4115804;Medianeira (PR);2;0.01;16.0
670;2020;Limão;4116950;Nova Esperança do Sudoeste (PR);1;0.03;20.0
671;2020;Limão;4117255;Nova Prata do Iguaçu (PR);3;0.01;60.0
672;2020;Limão;4117404;Ourizona (PR);1;0.0;4.0
673;2020;Limão;4118402;Paranavaí (PR);30;0.14;145.0
674;2020;Limão;4118501;Pato Branco (PR);2;0.0;24.0
675;2020;Limão;4119004;Pérola d'Oeste (PR);3;0.01;60.0
676;2020;Limão;4119251;Pinhal de São Bento (PR);1;0.03;19.0
677;2020;Limão;4120358;Pranchita (PR);2;0.01;40.0
678;2020;Limão;4121406;Realeza (PR);1;0.0;20.0
679;2020;Limão;4123501;Santa Helena (PR);2;0.0;26.0
680;2020;Limão;4123808;Santa Izabel do Oeste (PR);1;0.0;20.0
681;2020;Limão;4125209;São Jorge d'Oeste (PR);1;0.0;20.0
682;2020;Limão;4125704;São Miguel do Iguaçu (PR);2;0.0;17.0
683;2020;Limão;4125753;São Pedro do Iguaçu (PR);1;0.0;12.0
684;2020;Limão;4127403;Terra Roxa (PR);4;0.0;48.0
685;2020;Limão;4128005;Ubiratã (PR);1;0.0;12.0
686;2020;Limão;4128104;Umuarama (PR);5;0.02;125.0
687;2020;Limão;4128559;Vera Cruz do Oeste (PR);1;0.0;12.0
688;2020;Maçã;4102000;Assis Chateaubriand (PR);1;0.0;15.0
689;2020;Maçã;4104808;Cascavel (PR);3;0.0;48.0
690;2020;Maçã;4114609;Marechal Cândido Rondon (PR);2;0.0;20.0
691;2020;Maçã;4117701;Palmeira (PR);31;0.04;775.0
692;2020;Maçã;4125456;São José das Palmeiras (PR);2;0.03;26.0
693;2020;Maçã;4125753;São Pedro do Iguaçu (PR);1;0.0;18.0
694;2020;Maçã;4127700;Toledo (PR);2;0.0;18.0
695;2020;Mamão;4101002;Ampére (PR);2;0.01;54.0
696;2020;Mamão;4102752;Bela Vista da Caroba (PR);1;0.01;26.0
697;2020;Mamão;4114807;Marialva (PR);1;0.0;10.0
698;2020;Mamão;4115200;Maringá (PR);1;0.0;20.0
699;2020;Mamão;4117255;Nova Prata do Iguaçu (PR);3;0.01;50.0
700;2020;Mamão;4119004;Pérola d'Oeste (PR);1;0.0;25.0
701;2020;Mamão;4119251;Pinhal de São Bento (PR);1;0.03;20.0
702;2020;Mamão;4120358;Pranchita (PR);1;0.0;20.0
703;2020;Mamão;4121406;Realeza (PR);2;0.01;50.0
704;2020;Mamão;4123808;Santa Izabel do Oeste (PR);3;0.01;72.0
705;2020;Mamão;4127700;Toledo (PR);2;0.0;18.0
706;2020;Mamão;4128104;Umuarama (PR);2;0.01;50.0
707;2020;Mandioca;4100509;Altônia (PR);3440;26.54;79500.0
